Year	ID_mesh	ID_tipologia	Categoria	Nome	Deforestation	Reforestation	Growth_Urban	Growth_Mining	Growth_Pasture	Growth_Agriculture	Forest	NonForest	Water	Others	Urban	Mining	Pasture	Agriculture
2021	54	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0161999999999978	0	0	0	0	0	22.7907	2.3094	0	0	0	0	2.0781	0
2022	54	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0576000000000008	0	0	0	0.1791	0	22.7331	2.3499	0.0171	0	0	0	2.2572	0
2013	55	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	24.9012	0.1989	0	0	0	0	0.1989	0
2014	55	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0143999999999984	0	0	0	0.0144	0	24.8868	0.2133	0	0	0	0	0.2133	0
2015	55	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00810000000000244	0	0	0	0.0081	0	24.8787	0.2214	0	0	0	0	0.2214	0
2016	55	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0314999999999976	0	0	0	0.0315	0	24.8472	0.2529	0	0	0	0	0.2529	0
2017	55	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0117000000000012	0	0	0	0.0117	0	24.8355	0.2646	0	0	0	0	0.2646	0
2018	55	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00989999999999824	0	0	0	0	24.8454	0.2547	0	0	0	0	0.2547	0
2019	55	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00179999999999936	0	0	0	0.00180000000000002	0	24.8436	0.2565	0	0	0	0	0.2565	0
2020	55	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0225000000000009	0	0	0	0.0225	0	24.8211	0.279	0	0	0	0	0.279	0
2021	55	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0188999999999986	0	0	0	0.0189	0	24.8022	0.2979	0	0	0	0	0.2979	0
2022	55	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00629999999999953	0	0	0	0.00629999999999997	0	24.7959	0.3042	0	0	0	0	0.3042	0
2013	56	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	24.8346	0.2655	0	0	0	0	0.2592	0
2014	56	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.000900000000001455	0	0	0	0	24.8355	0.2646	0	0	0	0	0.2583	0
2015	56	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0207000000000015	0	0	0	0.0207	0	24.8148	0.2853	0	0	0	0	0.279	0
2016	56	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0692999999999984	0	0	0	0.0693	0	24.7455	0.3546	0	0	0	0	0.3483	0
2017	56	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.014400000000002	0	0	0	0.0144	0	24.7311	0.369	0	0	0	0	0.3627	0
2018	56	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0279000000000025	0	0	0	0	24.759	0.3411	0	0	0	0	0.3348	0
2019	56	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0152999999999999	0	0	0	0.0153	0	24.7437	0.3564	0	0	0	0	0.3501	0
2020	56	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00540000000000163	0	0	0	0.00540000000000002	0	24.7383	0.3618	0	0	0	0	0.3555	0
2021	56	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0539999999999985	0	0	0	0.054	0	24.6843	0.4158	0	0	0	0	0.4095	0
2022	56	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.014400000000002	0	0	0	0.0144	0	24.6699	0.4302	0	0	0	0	0.4239	0
2013	57	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	24.9111	0.189	0	0	0	0	0	0
2014	57	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.9111	0.189	0	0	0	0	0	0
2015	57	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.9111	0.189	0	0	0	0	0	0
2016	57	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.9111	0.189	0	0	0	0	0	0
2017	57	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.9111	0.189	0	0	0	0	0	0
2018	57	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.9111	0.189	0	0	0	0	0	0
2019	57	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.9111	0.189	0	0	0	0	0	0
2020	57	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.9111	0.189	0	0	0	0	0	0
2021	57	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.9111	0.189	0	0	0	0	0	0
2022	57	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.9111	0.189	0	0	0	0	0	0
2013	58	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	24.8193	0.2808	0	0	0	0	0	0
2014	58	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.8193	0.2808	0	0	0	0	0	0
2015	58	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.8193	0.2808	0	0	0	0	0	0
2016	58	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.8193	0.2808	0	0	0	0	0	0
2017	58	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.8193	0.2808	0	0	0	0	0	0
2018	58	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.8193	0.2808	0	0	0	0	0	0
2019	58	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.8193	0.2808	0	0	0	0	0	0
2020	58	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.8193	0.2808	0	0	0	0	0	0
2021	58	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.8193	0.2808	0	0	0	0	0	0
2022	58	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	24.8193	0.2808	0	0	0	0	0	0
2013	59	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	17.4087	0.1989	0.0072	0	0	0	0.1152	0
2014	59	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0252000000000017	0	0	0	0.0279	0	17.3835	0.2241	0.0072	0	0	0	0.1431	0
2015	59	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0224999999999973	0	0	0	0.0198	0	17.361	0.2457	0.0081	0	0	0	0.1629	0
2016	59	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0576000000000008	0	0	0	0.0585	0	17.3034	0.3024	0.009	0	0	0	0.2214	0
2017	59	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00900000000000034	0	0	0	0.0045	0	17.2944	0.3105	0.0099	0	0	0	0.2259	0
2018	59	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0737999999999985	0	0	0	0	17.3682	0.2358	0.0108	0	0	0	0.1494	0
2019	59	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00270000000000081	0	0	0.000899999999999984	0	17.3709	0.234	0.0099	0	0	0	0.1503	0
2020	59	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0135000000000005	0	0	0	0	17.3844	0.2196	0.0108	0	0	0	0.1359	0
2021	59	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0143999999999984	0	0	0	0	17.3988	0.2061	0.0099	0	0	0	0.1242	0
2022	59	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00899999999999679	0	0	0	0.00180000000000001	0	17.3898	0.2079	0.0171	0	0	0	0.126	0
2013	60	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	3.8358	0.2061	0.0099	0	0	0	0.171	0
2014	60	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0125999999999999	0	0	0	0	3.8484	0.1935	0.0099	0	0	0	0.1557	0
2015	60	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0180000000000002	0	0	0	0	3.8664	0.1755	0.0099	0	0	0	0.1359	0
2016	60	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00360000000000005	0	0	0	0	3.87	0.1719	0.0099	0	0	0	0.1341	0
2017	60	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0170999999999997	0	0	0	0	3.8871	0.1539	0.0108	0	0	0	0.1116	0
2018	60	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0171000000000001	0	0	0	0	3.9042	0.1368	0.0108	0	0	0	0.099	0
2019	60	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00990000000000002	0	0	0	0.0153	0	3.8943	0.1476	0.0099	0	0	0	0.1143	0
2020	60	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.000900000000000123	0	0	0	0	3.8952	0.144	0.0126	0	0	0	0.108	0
2021	60	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00990000000000002	0	0	0	0	3.9051	0.135	0.0117	0	0	0	0.0999	0
2022	60	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0234000000000001	0	0	0	0	3.9285	0.1215	0.0018	0	0	0	0.0873	0
2013	61	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	12.7449	0.4347	0.0081	0	0.2502	0	0.1791	0
2014	61	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00539999999999985	0	0	0	0	12.7503	0.4266	0.0108	0	0.2502	0	0.1719	0
2015	61	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00179999999999936	0	0.0108	0	0	0	12.7485	0.4284	0.0108	0	0.261	0	0.1629	0
2016	61	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0224999999999991	0	0	0	0	12.771	0.4086	0.0081	0	0.261	0	0.1422	0
2017	61	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0108000000000015	0	0	0	0	12.7818	0.3969	0.009	0	0.2601	0	0.1323	0
2018	61	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00360000000000049	0	0.000900000000000012	0	0.00270000000000001	0	12.7782	0.4005	0.009	0	0.261	0	0.135	0
2019	61	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0350999999999999	0	0.00719999999999998	0	0.027	0	12.7431	0.4347	0.0099	0	0.2682	0	0.162	0
2020	61	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0206999999999997	0	0.00900000000000001	0	0.0135	0	12.7224	0.4572	0.0081	0	0.2772	0	0.1755	0
2021	61	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0162000000000013	0	0.00269999999999998	0	0.0153	0	12.7062	0.4752	0.0063	0	0.2799	0	0.1908	0
2022	61	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.067499999999999	0	0.0216	0	0.0477	0	12.6387	0.54	0.009	0	0.3015	0	0.2385	0
2013	62	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	23.9031	1.197	0	0	0.1161	0	1.0809	0
2014	62	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.165599999999998	0	0.0495	0	0.1161	0	23.7375	1.3626	0	0	0.1656	0	1.197	0
2015	62	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.451800000000002	0	0.2025	0	0.2493	0	23.2857	1.8144	0	0	0.3681	0	1.4463	0
2016	62	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.700199999999999	0	0.1188	0	0.5814	0	22.5855	2.5146	0	0	0.4869	0	2.0277	0
2017	62	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.657900000000001	0	0.1251	0	0.5328	0	21.9276	3.1725	0	0	0.612	0	2.5605	0
2018	62	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.422999999999998	0	0.1179	0	0.2997	0	21.5046	3.5901	0.0054	0	0.7299	0	2.8602	0
2019	62	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.171900000000001	0	0.0144	0	0.1485	0	21.3327	3.7539	0.0135	0	0.7443	0	3.0087	0
2020	62	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.1629	0	0.0225	0	0.1449	0	21.1698	3.924	0.0063	0	0.7668	0	3.1536	0
2021	62	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.152999999999999	0	0	0	0.1404	0	21.0168	4.0833	0	0	0.7641	0	3.294	0
2022	62	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.305099999999999	0	0.0261	0	0.2763	0.0135	20.7117	4.3785	0.0099	0	0.7902	0	3.5703	0.0135
2013	63	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	24.6294	0.4707	0	0	0	0	0.396	0
2014	63	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00450000000000017	0	0	0	0.00360000000000005	0	24.6249	0.4752	0	0	0	0	0.3996	0
2015	63	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00359999999999872	0	0	0	0	24.6285	0.4716	0	0	0	0	0.3861	0
2016	63	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0647999999999982	0	0	0	0.0531	0	24.5637	0.5364	0	0	0	0	0.4392	0
2017	63	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0621000000000009	0	0	0	0.0612	0.0081	24.5016	0.5985	0	0	0	0	0.5004	0.0081
2018	63	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.087299999999999	0	0	0	0.0864	0	24.4143	0.6858	0	0	0	0	0.5868	0.0081
2019	63	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.176400000000001	0	0	0	0.1782	0	24.2379	0.8622	0	0	0	0	0.765	0.0045
2020	63	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0747	0	0	0	0.0738	0	24.1632	0.9369	0	0	0	0	0.8388	0.0045
2021	63	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0468000000000011	0	0	0	0.0171	0.0324	24.1164	0.9837	0	0	0	0	0.8559	0.0369
2022	63	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.270900000000001	0	0	0	0.2214	0.0657	23.8455	1.2546	0	0	0	0	1.0773	0.1026
2013	64	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	24.354	0.7461	0	0	0	0	0.6282	0
2014	64	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.081900000000001	0	0	0	0.0729	0	24.2721	0.828	0	0	0	0	0.7011	0
2015	64	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.2196	0	0	0	0.2061	0	24.0525	1.0476	0	0	0	0	0.9072	0
2016	64	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.1188	0	0	0	0.1233	0	23.9337	1.1664	0	0	0	0	1.0305	0
2017	64	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.230399999999999	0	0	0	0.2394	0	23.7033	1.3968	0	0	0	0	1.2699	0
2018	64	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0234000000000023	0	0	0	0	23.7267	1.3734	0	0	0	0	1.2492	0
2019	64	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0666000000000011	0	0	0	0.0630000000000002	0	23.6601	1.44	0	0	0	0	1.3122	0
2020	64	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0305999999999997	0	0	0	0.00629999999999997	0	23.6295	1.4706	0	0	0	0	1.3185	0
2021	64	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0297000000000018	0	0	0	0.0279	0	23.5998	1.5003	0	0	0	0	1.3464	0
2022	64	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.126899999999999	0	0	0	0.1764	0	23.4729	1.6272	0	0	0	0	1.5228	0
2013	65	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	23.6412	1.4571	0.0018	0	0	0	1.2618	0
2014	65	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.121500000000001	0	0	0	0	23.7627	1.3311	0.0063	0	0	0	1.1295	0
2015	65	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0413999999999994	0	0	0	0	23.8041	1.2897	0.0063	0	0	0	1.0782	0
2016	65	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.000900000000001455	0	0	0	0	23.805	1.2879	0.0072	0	0	0	1.0764	0
2017	65	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00629999999999953	0	0	0	0	23.8113	1.2798	0.009	0	0	0	1.0692	0
2018	65	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0882000000000005	0	0	0	0.1134	0	23.7231	1.3671	0.0099	0	0	0	1.1826	0
2019	65	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0323999999999991	0	0	0	0.0495000000000001	0	23.6907	1.3995	0.0099	0	0	0	1.2321	0
2020	65	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00270000000000081	0	0	0	0.0162	0	23.688	1.404	0.0081	0	0	0	1.2483	0
2021	65	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00270000000000081	0	0	0	0	0	23.6853	1.4067	0.0081	0	0	0	1.2006	0
2022	65	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00989999999999824	0	0	0	0.1161	0	23.6754	1.4166	0.0081	0	0	0	1.3167	0
2013	66	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	22.9482	2.1519	0	0	0.1089	0	1.7352	0
2014	66	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0170999999999992	0	0	0	0.0342	0	22.9311	2.169	0	0	0.1053	0	1.7694	0
2015	66	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0548999999999999	0	0.000900000000000012	0	0.1026	0	22.8762	2.2239	0	0	0.1062	0	1.872	0
2016	66	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0333000000000006	0	0	0	0.0396000000000001	0	22.8429	2.2572	0	0	0.1035	0	1.9116	0
2017	66	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0143999999999984	0.000899999999999998	0	0.0081	0	22.8573	2.2329	0.0099	0	0.1044	0	1.9197	0
2018	66	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0107999999999997	0	0	0	0.0117	0	22.8465	2.2455	0.0081	0	0.1044	0	1.9314	0
2019	66	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00809999999999889	0	0	0	0	22.8546	2.2383	0.0072	0	0.1044	0	1.8891	0
2020	66	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0215999999999994	0	0.00270000000000001	0	0.00449999999999995	0	22.833	2.2671	0	0	0.1071	0	1.8936	0
2021	66	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.040499999999998	0	0	0	0.0206999999999999	0.009	22.7925	2.3076	0	0	0.1071	0	1.9143	0.009
2022	66	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.115200000000002	0	0	0	0.2934	0.0018	22.6773	2.412	0.0108	0	0.1044	0	2.2077	0.0108
2013	67	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	24.0282	1.0503	0.0216	0	0	0	1.0008	0
2014	67	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.000899999999997902	0	0	0	0	0	24.0273	1.0548	0.018	0	0	0	0.9945	0
2015	67	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0513000000000012	0	0	0	0.0449999999999999	0	23.976	1.107	0.0171	0	0	0	1.0395	0
2016	67	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.119699999999998	0	0	0	0.1053	0	23.8563	1.2312	0.0126	0	0	0	1.1448	0
2017	67	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.117900000000002	0	0	0	0.1224	0	23.7384	1.3527	0.009	0	0	0	1.2672	0
2018	67	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.1053	0	0	0	0.1233	0	23.6331	1.458	0.009	0	0	0	1.3905	0
2019	67	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0341999999999985	0	0	0	0.0260999999999998	0	23.5989	1.4922	0.009	0	0	0	1.4166	0
2020	67	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0305999999999997	0	0	0	0	23.6295	1.4625	0.0081	0	0	0	1.3797	0
2021	67	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0099000000000018	0	0	0	0.0261	0	23.6196	1.4724	0.0081	0	0	0	1.4058	0
2022	67	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0251999999999981	0	0	0	0.0396000000000001	0	23.5944	1.4904	0.0153	0	0	0	1.4454	0
2013	68	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	24.1992	0.9009	0	0	0	0	0.8901	0
2014	68	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0189000000000021	0	0	0	0	24.2181	0.882	0	0	0	0	0.8712	0
2015	68	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.1431	0	0	0	0.1368	0	24.075	1.0251	0	0	0	0	1.008	0
2016	68	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.087299999999999	0	0	0	0.0818999999999999	0	23.9877	1.1124	0	0	0	0	1.0899	0
2017	68	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0170999999999992	0	0	0	0.0306000000000002	0	23.9706	1.1295	0	0	0	0	1.1205	0
2018	68	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0765000000000029	0	0	0	0.0684	0	23.8941	1.1979	0.0081	0	0	0	1.1889	0
2019	68	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0198	0	0	0	0.0179999999999998	0	23.8743	1.2168	0.009	0	0	0	1.2069	0
2020	68	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0252000000000017	0	0	0	0	23.8995	1.1916	0.009	0	0	0	1.1781	0
2021	68	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0107999999999997	0	0	0	0	23.9103	1.1817	0.0081	0	0	0	1.1637	0
2022	68	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0117000000000012	0	0	0	0	23.922	1.1691	0.009	0	0	0	1.1583	0
2013	69	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	24.4989	0.45	0.0009	0	0	0	0.4113	0
2014	69	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.112500000000001	0	0	0	0	24.6114	0.333	0.0054	0	0	0	0.3006	0
2015	69	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0117000000000012	0	0	0	0	24.6231	0.3267	0	0	0	0	0.2934	0
2016	69	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0099000000000018	0	0	0	0.018	0	24.6132	0.3303	0.0063	0	0	0	0.3114	0
2017	69	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0350999999999999	0	0	0	0	24.6483	0.2943	0.0072	0	0	0	0.2763	0
2018	69	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.000899999999997902	0	0	0	0.000900000000000012	0	24.6474	0.2961	0.0063	0	0	0	0.2772	0
2019	69	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0297000000000018	0	0	0	0.0243	0	24.6177	0.3267	0.0054	0	0	0	0.3015	0
2020	69	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0215999999999994	0	0	0	0.0243	0	24.5961	0.3465	0.0072	0	0	0	0.3258	0
